,nLastTradedPrice
39252,1207.31026362
39253,1207.31026362
39254,1207.31026878
39255,1207.31026878
39256,1207.31026104
39257,1207.31026104
39258,1207.31026104
39259,1207.31026104
39260,1207.30203161
39261,1207.30203161
39262,1207.29783664
39263,1207.29783144
39264,1207.29982566
39265,1207.30166774
39266,1207.29818474
39267,1207.29803369
39268,1207.29633857
39269,1207.29627906
39270,1207.29627906
39271,1207.29627906
39272,1207.29627906
39273,1207.29627906
39274,1207.27469955
39275,1207.27469955
39276,1207.27471022
39277,1207.27471022
39278,1207.27269414
39279,1207.2728231
39280,1207.27276252
39281,1207.27276252
39282,1207.27276252
39283,1207.27276252
39284,1207.27263361
39285,1207.27263361
39286,1207.27231743
39287,1207.27231743
39288,1207.27231743
39289,1207.27231743
39290,1207.27231743
39291,1207.26521122
39292,1207.26521122
39293,1207.26521122
39294,1207.26733279
39295,1207.26521122
39296,1207.26733279
39297,1207.27137167
39298,1207.27334626
39299,1207.27099109
39300,1207.2709006
39301,1207.2709006
39302,1207.2709006
39303,1207.2709006
39304,1207.2709006
39305,1207.2709006
39306,1207.27094607
39307,1207.27094607
39308,1207.27094607
39309,1207.27093699
39310,1207.27093699
39311,1207.27093699
39312,1207.27093699
39313,1207.27093699
39314,1207.27093699
39315,1207.27049639
39316,1207.27049639
39317,1207.27049639
39318,1207.27049639
39319,1207.27396262
39320,1207.27396262
39321,1207.27396262
39322,1207.29288893
39323,1207.29288893
39324,1207.28942476
39325,1207.28942476
39326,1207.28949868
39327,1207.28949868
39328,1207.28949868
39329,1207.28949868
39330,1207.28958963
39331,1207.28830646
39332,1207.28830646
39333,1207.28830646
39334,1207.28830646
39335,1207.28830646
39336,1207.28830646
39337,1207.28830646
39338,1207.28830646
39339,1207.28830646
39340,1207.28821696
39341,1207.28821696
39342,1207.28822274
39343,1207.28822274
39344,1207.28822274
39345,1207.28822274
39346,1207.28822274
39347,1207.28851561
39348,1207.28571417
39349,1207.28569526
39350,1207.28569526
39351,1207.28772184
39352,1207.28778251
39353,1207.28797747
39354,1207.28797747
39355,1207.28825643
39356,1207.28825643
39357,1207.29417184
39358,1207.29605019
39359,1207.30853874
39360,1207.30860819
39361,1207.30853874
39362,1207.30859363
39363,1207.30859363
39364,1207.31629934
39365,1207.32353138
39366,1207.32352199
39367,1207.32352199
39368,1207.32305764
39369,1207.32344104
39370,1207.32354501
39371,1207.32353562
39372,1207.3235544
39373,1207.32353562
39374,1207.32366718
39375,1207.32369846
39376,1207.32366718
39377,1207.32364831
39378,1207.32362941
39379,1207.32554927
39380,1207.32918158
39381,1207.32785557
39382,1207.31016655
39383,1207.31444157
39384,1207.31444157
39385,1207.287194
39386,1207.287194
39387,1207.2871917
39388,1207.2866944
39389,1207.27736802
39390,1207.27736802
39391,1207.27736802
39392,1207.28714207
39393,1207.28714207
39394,1207.28714207
39395,1207.27742909
39396,1207.27641811
39397,1207.27641585
39398,1207.27031076
39399,1207.27028829
39400,1207.27092279
39401,1207.25608872
39402,1207.25609831
39403,1207.25660676
39404,1207.25660676
39405,1207.25660202
39406,1207.25660202
39407,1207.25660202
39408,1207.25708252
39409,1207.25716144
39410,1207.25715929
39411,1207.25713074
39412,1207.26712933
39413,1207.26728546
39414,1207.26728546
39415,1207.26760656
39416,1207.26760656
39417,1207.28753811
39418,1207.28753811
39419,1207.28753811
39420,1207.28404309
39421,1207.28405533
39422,1207.28405533
39423,1207.28405533
39424,1207.2806268
39425,1207.28405533
39426,1207.2806268
39427,1207.2806268
39428,1207.28065084
39429,1207.27726071
39430,1207.27731807
39431,1207.27731807
39432,1207.28242963
39433,1207.28242482
39434,1207.28242482
39435,1207.28242482
39436,1207.28232914
39437,1207.28289995
39438,1207.2966037
39439,1207.29829876
39440,1207.30233454
39441,1207.29848207
39442,1207.29848207
39443,1207.2984701
39444,1207.2984701
39445,1207.29847969
39446,1207.29155623
39447,1207.29155623
39448,1207.28816615
39449,1207.28821739
39450,1207.28821739
39451,1207.28821739
39452,1207.28815894
39453,1207.30072947
39454,1207.30058742
39455,1207.30058742
39456,1207.30050112
39457,1207.30050112
39458,1207.30050112
39459,1207.30050112
39460,1207.30050112
39461,1207.30620413
39462,1207.30754811
39463,1207.30759177
39464,1207.30759177
39465,1207.30759064
39466,1207.30466333
39467,1207.30761408
39468,1207.30622591
39469,1207.30608147
39470,1207.30608147
39471,1207.30606442
39472,1207.30347848
39473,1207.30343106
39474,1207.29826073
39475,1207.29826073
39476,1207.29826073
39477,1207.29826073
39478,1207.29826073
39479,1207.29826073
39480,1207.29824081
39481,1207.29840769
39482,1207.29840769
39483,1207.29824081
39484,1207.29652502
39485,1207.29652502
39486,1207.30824867
39487,1207.2934678
39488,1207.29516285
39489,1207.29516285
39490,1207.30414069
39491,1207.30024798
39492,1207.30024798
39493,1207.30024798
39494,1207.30024798
39495,1207.30056755
39496,1207.30056755
39497,1207.30132683
39498,1207.30023839
39499,1207.30023839
39500,1207.30023839
39501,1207.30023839
39502,1207.29854334
39503,1207.29854334
39504,1207.29854334
39505,1207.29886294
39506,1207.29886294
39507,1207.29931333
39508,1207.29931333
39509,1207.2817492
39510,1207.2817492
39511,1207.2817492
39512,1207.2817492
39513,1207.28174454
39514,1207.28473417
39515,1207.28473417
39516,1207.29903564
39517,1207.29903564
39518,1207.29904256
39519,1207.28175152
39520,1207.28176303
39521,1207.28176303
39522,1207.29910493
39523,1207.29910493
39524,1207.29903592
39525,1207.29903592
39526,1207.29904649
39527,1207.29991379
39528,1207.29991379
39529,1207.29991379
39530,1207.29989936
39531,1207.29989936
39532,1207.29989936
39533,1207.29989936
39534,1207.29989936
39535,1207.29989936
39536,1207.29989936
39537,1207.29909548
39538,1207.29916803
39539,1207.29903165
39540,1207.29903165
39541,1207.29910106
39542,1207.29903165
39543,1207.29910106
39544,1207.29910106
39545,1207.2991909
39546,1207.2991909
39547,1207.29913139
39548,1207.29537885
39549,1207.29537885
39550,1207.29537885
39551,1207.29535978
39552,1207.29920413
39553,1207.29920413
39554,1207.2991831
39555,1207.2991831
39556,1207.29906915
39557,1207.29906915
39558,1207.29927735
39559,1207.29958324
39560,1207.29935137
39561,1207.29935137
39562,1207.29977467
39563,1207.29999864
39564,1207.30487161
39565,1207.3050188
39566,1207.3092083
39567,1207.32555906
39568,1207.32567831
39569,1207.32337965
39570,1207.32355638
39571,1207.34264157
39572,1207.34335113
39573,1207.34335113
39574,1207.34335113
39575,1207.34335113
39576,1207.34634412
39577,1207.34634412
39578,1207.36246466
39579,1207.36325526
39580,1207.36337987
39581,1207.36334479
39582,1207.36334479
39583,1207.36318871
39584,1207.36309989
39585,1207.36386566
39586,1207.36386566
39587,1207.36386566
39588,1207.36386566
39589,1207.36386566
39590,1207.36386566
39591,1207.36798231
39592,1207.36798231
39593,1207.38042425
39594,1207.36266049
39595,1207.36266049
39596,1207.36266049
39597,1207.36266049
39598,1207.36266049
39599,1207.3678604
39600,1207.3678604
39601,1207.3678604
39602,1207.37818217
39603,1207.37818217
39604,1207.38060336
39605,1207.38060336
39606,1207.37965956
39607,1207.37965956
39608,1207.37965956
39609,1207.3808987
39610,1207.3808987
39611,1207.38092746
39612,1207.38092746
39613,1207.38077979
39614,1207.38080623
39615,1207.38270663
39616,1207.38270663
39617,1207.41270747
39618,1207.40990768
39619,1207.40990768
39620,1207.41259385
39621,1207.40129625
39622,1207.40129625
39623,1207.40844836
39624,1207.40874331
39625,1207.40874331
39626,1207.4084391
39627,1207.4084391
39628,1207.4084391
39629,1207.40827957
39630,1207.40828701
39631,1207.40828701
39632,1207.40196914
39633,1207.40196914
39634,1207.40311976
39635,1207.40353225
39636,1207.39815192
39637,1207.40463121
39638,1207.40523152
39639,1207.40302279
39640,1207.40302279
39641,1207.40302279
39642,1207.40304724
39643,1207.38458126
39644,1207.38458126
39645,1207.38458126
39646,1207.38458126
39647,1207.38469884
39648,1207.38469884
39649,1207.38836345
39650,1207.40432531
39651,1207.40432531
39652,1207.4039793
39653,1207.40040831
39654,1207.40040831
39655,1207.39182064
39656,1207.39179712
39657,1207.39179712
39658,1207.38975856
39659,1207.38975856
39660,1207.38975856
39661,1207.38975856
39662,1207.40115913
39663,1207.40115913
39664,1207.40043185
39665,1207.40401165
39666,1207.40399023
39667,1207.40399252
39668,1207.40399252
39669,1207.40125584
39670,1207.40217531
39671,1207.39901334
39672,1207.39849405
39673,1207.40226073
39674,1207.41565424
39675,1207.41585658
39676,1207.41335281
39677,1207.43243094
39678,1207.41284812
39679,1207.41282239
39680,1207.41319139
39681,1207.41319139
39682,1207.41319139
39683,1207.41324784
39684,1207.41324784
39685,1207.41321973
39686,1207.41321973
39687,1207.41278244
39688,1207.4127767
39689,1207.4127767
39690,1207.4127767
39691,1207.4127767
39692,1207.4127767
39693,1207.41299883
39694,1207.41299883
39695,1207.41294481
39696,1207.41294481
39697,1207.41326249
39698,1207.42041578
39699,1207.42041578
39700,1207.41087841
39701,1207.4109221
39702,1207.4109221
39703,1207.43033238
39704,1207.43033238
39705,1207.43033238
39706,1207.43013316
39707,1207.43013316
39708,1207.42832397
39709,1207.42832397
39710,1207.42828109
39711,1207.42689845
39712,1207.42681152
39713,1207.42676445
39714,1207.42676445
39715,1207.42944462
39716,1207.4392065
39717,1207.43949269
39718,1207.43949269
39719,1207.43276985
39720,1207.43276791
39721,1207.43254373
39722,1207.43869222
39723,1207.43881538
39724,1207.43835299
39725,1207.43835299
39726,1207.43796546
39727,1207.43796546
39728,1207.43795396
39729,1207.43790141
39730,1207.4329515
39731,1207.43775136
39732,1207.43294222
39733,1207.43058551
39734,1207.43058551
39735,1207.42871079
39736,1207.4287132
39737,1207.4287132
39738,1207.4287132
39739,1207.42871504
39740,1207.42871524
39741,1207.4287019
39742,1207.4283053
39743,1207.42829243
39744,1207.43040171
39745,1207.43041125
39746,1207.43041125
39747,1207.43040806
39748,1207.43431682
39749,1207.43297183
39750,1207.43297183
39751,1207.43297183
39752,1207.43199671
39753,1207.43199671
39754,1207.43030207
39755,1207.43030207
39756,1207.43689513
39757,1207.43689513
39758,1207.43174483
39759,1207.43648898
39760,1207.43663698
39761,1207.43663698
39762,1207.43663698
39763,1207.43663698
39764,1207.43664092
39765,1207.43641376
39766,1207.43581848
39767,1207.43598318
39768,1207.43598318
39769,1207.43598318
39770,1207.43602763
39771,1207.43595876
39772,1207.43262945
39773,1207.43239577
39774,1207.43239577
39775,1207.43239577
39776,1207.43237129
39777,1207.43237129
39778,1207.43237129
39779,1207.43237129
39780,1207.43237129
39781,1207.43234621
39782,1207.43234621
39783,1207.43234621
39784,1207.43234621
39785,1207.43234621
39786,1207.43233857
39787,1207.43233857
39788,1207.4322916
39789,1207.4322916
39790,1207.4322916
39791,1207.4322916
39792,1207.4322916
39793,1207.4322916
39794,1207.43247239
39795,1207.43247239
39796,1207.43244557
39797,1207.43244557
39798,1207.43243194
39799,1207.43243194
39800,1207.43243194
39801,1207.4325387
39802,1207.43256761
39803,1207.42190115
39804,1207.42221948
39805,1207.42230177
39806,1207.42230177
39807,1207.42230177
39808,1207.4223087
39809,1207.4223087
39810,1207.4223087
39811,1207.42222702
39812,1207.42222702
39813,1207.42538028
39814,1207.42538028
39815,1207.42538028
39816,1207.42538028
39817,1207.42538028
39818,1207.4253744
39819,1207.43271273
39820,1207.43271273
39821,1207.4306337
39822,1207.4306337
39823,1207.4306337
39824,1207.43057988
39825,1207.43057988
39826,1207.43057988
39827,1207.43030245
39828,1207.43302821
39829,1207.43239742
39830,1207.43239742
39831,1207.43051163
39832,1207.43051163
39833,1207.43050011
39834,1207.43004422
39835,1207.43004422
39836,1207.42997451
39837,1207.42179697
39838,1207.42180128
39839,1207.42140757
39840,1207.42180128
39841,1207.42180128
39842,1207.42180128
39843,1207.42168489
39844,1207.42168489
39845,1207.42107906
39846,1207.41873448
39847,1207.42059706
39848,1207.42059706
39849,1207.42059706
39850,1207.41692617
39851,1207.41264557
39852,1207.41269619
39853,1207.41269619
39854,1207.41269619
39855,1207.41269619
39856,1207.41269619
39857,1207.42205626
39858,1207.42212222
39859,1207.42212222
39860,1207.42211931
39861,1207.42211491
39862,1207.41996149
39863,1207.41996149
39864,1207.41996149
39865,1207.41996149
39866,1207.41996149
39867,1207.41993334
39868,1207.41993009
39869,1207.41991352
39870,1207.41635484
39871,1207.41640065
39872,1207.41640065
39873,1207.41640065
39874,1207.41625801
39875,1207.41625801
39876,1207.41625801
39877,1207.41636282
39878,1207.4135354
39879,1207.4135354
39880,1207.41624563
39881,1207.4166908
39882,1207.40335394
39883,1207.40335394
39884,1207.41352323
39885,1207.41352812
39886,1207.41352812
39887,1207.41361186
39888,1207.41352812
39889,1207.41249458
39890,1207.41255272
39891,1207.41248677
39892,1207.41248677
39893,1207.41282552
39894,1207.41282552
39895,1207.39967644
39896,1207.39968127
39897,1207.40003378
39898,1207.40003378
39899,1207.41480645
39900,1207.41480645
39901,1207.41480645
39902,1207.41504758
39903,1207.41521744
39904,1207.41521744
39905,1207.3815754
39906,1207.3815754
39907,1207.3815754
39908,1207.3815754
39909,1207.3815754
39910,1207.3815754
39911,1207.3815754
39912,1207.3815754
39913,1207.3815754
39914,1207.3815754
39915,1207.3815754
39916,1207.3815754
39917,1207.38098542
39918,1207.38098542
39919,1207.36566555
39920,1207.36566555
39921,1207.36566555
39922,1207.36566555
39923,1207.3655181
39924,1207.3655181
39925,1207.3655181
39926,1207.36129508
39927,1207.36129508
39928,1207.36129508
39929,1207.36129508
39930,1207.36234806
39931,1207.36234806
39932,1207.35701262
39933,1207.34351462
39934,1207.32909499
39935,1207.30589067
39936,1207.30589067
39937,1207.30618481
39938,1207.3183891
39939,1207.31816571
39940,1207.31816571
39941,1207.31839148
39942,1207.32922334
39943,1207.32922334
39944,1207.34188538
39945,1207.34188538
39946,1207.34188538
39947,1207.34188538
39948,1207.34188538
39949,1207.32427014
39950,1207.32427014
39951,1207.32406769
39952,1207.32406769
39953,1207.32478542
39954,1207.32478459
39955,1207.33950476
39956,1207.33950476
39957,1207.33795018
39958,1207.34134009
39959,1207.34134009
39960,1207.33838189
39961,1207.33838189
39962,1207.33838189
39963,1207.33838189
39964,1207.33838189
39965,1207.33499192
39966,1207.33504782
39967,1207.33785987
39968,1207.33785987
39969,1207.34124979
39970,1207.34124979
39971,1207.34271412
39972,1207.34256686
39973,1207.34264378
39974,1207.34261568
39975,1207.34262214
39976,1207.34262214
39977,1207.34260038
39978,1207.33914453
39979,1207.33916202
39980,1207.33898592
39981,1207.33923237
39982,1207.3480583
39983,1207.3480583
39984,1207.34984703
39985,1207.35180175
39986,1207.35179403
39987,1207.35179403
39988,1207.35179403
39989,1207.35179403
39990,1207.35179403
39991,1207.35179403
39992,1207.35179403
39993,1207.3517944
39994,1207.3517944
39995,1207.35179514
39996,1207.35455555
39997,1207.35455555
39998,1207.35455555
39999,1207.35455555
40000,1207.35455555
40001,1207.35455555
40002,1207.34966154
40003,1207.34966154
40004,1207.35153088
40005,1207.35132812
40006,1207.35153088
40007,1207.35153088
40008,1207.35153088
40009,1207.35153088
40010,1207.35153088
40011,1207.35132812
40012,1207.342825
40013,1207.34624331
40014,1207.34777596
40015,1207.35717133
40016,1207.35717133
40017,1207.35731365
40018,1207.34969817
40019,1207.34969817
40020,1207.34969817
40021,1207.34969817
40022,1207.34969817
40023,1207.35167897
40024,1207.35353918
40025,1207.35353918
40026,1207.35336446
40027,1207.3499746
40028,1207.34596277
40029,1207.34961993
40030,1207.34961993
40031,1207.35100173
40032,1207.35100173
40033,1207.35100173
40034,1207.36843345
40035,1207.36843345
40036,1207.36785616
40037,1207.36217542
40038,1207.36217542
40039,1207.36217542
40040,1207.36048049
40041,1207.36048049
40042,1207.36048049
40043,1207.37193134
40044,1207.37193134
40045,1207.3687349
40046,1207.3687349
40047,1207.36534512
40048,1207.365336
40049,1207.365336
40050,1207.3653215
40051,1207.3653215
40052,1207.36870119
40053,1207.36525871
40054,1207.36525871
40055,1207.36525871
40056,1207.36525871
40057,1207.36525871
40058,1207.36525871
40059,1207.36525871
40060,1207.36525871
40061,1207.36523526
40062,1207.36523526
40063,1207.36523526
40064,1207.36523526
40065,1207.36523526
40066,1207.36608902
40067,1207.36608902
40068,1207.37847091
40069,1207.37630809
40070,1207.37630809
40071,1207.37529099
40072,1207.37305814
40073,1207.37301179
40074,1207.37280134
40075,1207.37280134
40076,1207.37261363
40077,1207.36941206
40078,1207.36941989
40079,1207.36941989
40080,1207.37266888
40081,1207.37111475
40082,1207.37450448
40083,1207.37590607
40084,1207.37590607
40085,1207.37590607
40086,1207.37590607
40087,1207.37590607
40088,1207.37615123
40089,1207.37625933
40090,1207.37625933
40091,1207.37624961
40092,1207.37671686
40093,1207.37718472
40094,1207.37718472
40095,1207.37718472
40096,1207.37694629
40097,1207.37694629
40098,1207.37687252
40099,1207.37678082
40100,1207.37678082
40101,1207.37678082
40102,1207.37678082
40103,1207.37678082
40104,1207.37508595
40105,1207.37508595
40106,1207.37508595
40107,1207.37508595
40108,1207.37508595
40109,1207.37508595
40110,1207.37508595
40111,1207.37508595
40112,1207.37508595
40113,1207.37330777
40114,1207.37330777
40115,1207.37330777
40116,1207.37330777
40117,1207.37330777
40118,1207.37330777
40119,1207.37508595
40120,1207.37508595
40121,1207.37508595
40122,1207.37508595
40123,1207.37508595
40124,1207.37508595
40125,1207.37508595
40126,1207.37552575
40127,1207.37552575
40128,1207.37552575
40129,1207.37545112
40130,1207.37807097
40131,1207.38199842
40132,1207.38199842
40133,1207.38594608
40134,1207.38583674
40135,1207.38594056
40136,1207.38994481
40137,1207.3903067
40138,1207.39068205
40139,1207.39068205
40140,1207.39066474
40141,1207.39066474
40142,1207.39055658
40143,1207.38846505
40144,1207.38846505
40145,1207.38846505
40146,1207.38846505
40147,1207.38846505
40148,1207.38800203
40149,1207.38630725
40150,1207.38628824
40151,1207.39015524
40152,1207.39015524
40153,1207.39015524
40154,1207.3903751
40155,1207.3903751
40156,1207.3903751
40157,1207.3903751
40158,1207.3903751
40159,1207.3903751
40160,1207.39004977
40161,1207.39004977
40162,1207.39004709
40163,1207.39004709
40164,1207.39004709
40165,1207.39004709
40166,1207.39004709
40167,1207.39004709
40168,1207.39005244
40169,1207.38958821
40170,1207.39508194
40171,1207.39508194
40172,1207.39497689
40173,1207.39700197
40174,1207.39687368
40175,1207.39687368
40176,1207.39687368
40177,1207.39687368
40178,1207.39687368
40179,1207.39682742
40180,1207.39682742
40181,1207.39682742
40182,1207.39682742
40183,1207.39682742
40184,1207.39691052
40185,1207.39691052
40186,1207.39691052
40187,1207.39691052
40188,1207.38835338
40189,1207.38830112
40190,1207.38830112
40191,1207.38830112
40192,1207.38830112
40193,1207.38830112
40194,1207.38830112
40195,1207.38830112
40196,1207.38830112
40197,1207.38819073
40198,1207.38819073
40199,1207.38819073
40200,1207.3811196
40201,1207.3811196
40202,1207.3811196
40203,1207.3811196
40204,1207.3811196
40205,1207.3811196
40206,1207.3811196
40207,1207.3811196
40208,1207.38448722
40209,1207.38308455
40210,1207.38297449
40211,1207.38296201
40212,1207.38296201
40213,1207.38296201
40214,1207.38296201
40215,1207.38436371
40216,1207.38797165
40217,1207.38797165
40218,1207.38797165
40219,1207.38189436
40220,1207.38363596
40221,1207.38363596
40222,1207.37854747
40223,1207.38702175
40224,1207.38702175
40225,1207.38702175
40226,1207.38702175
40227,1207.38363204
40228,1207.37853488
40229,1207.37853488
40230,1207.37853488
40231,1207.3785433
40232,1207.3785433
40233,1207.37841686
40234,1207.37841686
40235,1207.37838892
40236,1207.37977083
40237,1207.37977083
40238,1207.37979009
40239,1207.37979009
40240,1207.37979009
40241,1207.37828576
40242,1207.37828576
40243,1207.37828576
40244,1207.37827633
40245,1207.37827633
40246,1207.37823918
40247,1207.37652731
40248,1207.37652731
40249,1207.37652731
40250,1207.37363494
40251,1207.36069441
40252,1207.36069441
40253,1207.36069441
40254,1207.36069441
40255,1207.36069441
40256,1207.36069441
40257,1207.36069441
40258,1207.36069441
40259,1207.36069441
40260,1207.36069441
40261,1207.3605169
40262,1207.3605169
40263,1207.36238936
40264,1207.36323646
40265,1207.36170426
40266,1207.36498904
40267,1207.36335157
40268,1207.36335157
40269,1207.34496942
40270,1207.34496942
40271,1207.34496942
40272,1207.34496942
40273,1207.34496942
40274,1207.33856007
40275,1207.33856007
40276,1207.34472727
40277,1207.34472727
40278,1207.34472727
40279,1207.34472727
40280,1207.34469265
40281,1207.3321879
40282,1207.3321879
40283,1207.3321879
40284,1207.3321879
40285,1207.32179392
40286,1207.32175259
40287,1207.32175259
40288,1207.32175259
40289,1207.32677103
40290,1207.32677103
40291,1207.32677103
40292,1207.33553686
40293,1207.34355577
40294,1207.34355577
40295,1207.34385264
40296,1207.34385264
40297,1207.34385264
40298,1207.34385264
40299,1207.34385264
40300,1207.34385264
40301,1207.34385264
40302,1207.34127739
40303,1207.34127739
40304,1207.34127739
40305,1207.34385264
40306,1207.32554069
40307,1207.32554069
40308,1207.32554069
40309,1207.32556545
40310,1207.32556545
40311,1207.31276248
40312,1207.31283055
40313,1207.31283055
40314,1207.31283055
40315,1207.31304976
40316,1207.32488599
40317,1207.32488599
40318,1207.32488599
40319,1207.32488599
40320,1207.32488599
40321,1207.32488599
40322,1207.32488599
40323,1207.32488599
40324,1207.32488599
40325,1207.32488599
40326,1207.32488599
40327,1207.33296483
40328,1207.33486122
40329,1207.33486122
40330,1207.33486122
40331,1207.33655618
40332,1207.33655618
40333,1207.33655618
40334,1207.33655618
40335,1207.33655618
40336,1207.33789474
40337,1207.33793179
40338,1207.33793179
40339,1207.33793179
40340,1207.33793179
40341,1207.33769093
40342,1207.33769093
40343,1207.33769093
40344,1207.33769093
40345,1207.33769557
40346,1207.33768859
40347,1207.33768859
40348,1207.33768859
40349,1207.33768859
40350,1207.33768859
40351,1207.33768859
40352,1207.33792902
40353,1207.33792902
40354,1207.33792902
40355,1207.33675252
40356,1207.33675252
40357,1207.33675252
40358,1207.33688491
40359,1207.33688491
40360,1207.33688491
40361,1207.3371017
40362,1207.33718424
40363,1207.33718424
40364,1207.33718424
40365,1207.33718424
40366,1207.33750078
40367,1207.33750078
40368,1207.33739629
40369,1207.33739629
40370,1207.33756974
40371,1207.33756974
40372,1207.33758275
40373,1207.33758275
40374,1207.33758016
40375,1207.33758016
40376,1207.33758016
40377,1207.33770426
40378,1207.33770426
40379,1207.33770426
40380,1207.33770426
40381,1207.33770426
40382,1207.33767356
40383,1207.33767356
40384,1207.32483405
40385,1207.32128079
40386,1207.3214281
40387,1207.3214281
40388,1207.32157107
40389,1207.32157107
40390,1207.32157107
40391,1207.32157107
40392,1207.32125385
40393,1207.32125385
40394,1207.32125385
40395,1207.32125385
40396,1207.32125385
40397,1207.3212349
40398,1207.31858751
40399,1207.31858751
40400,1207.31507981
40401,1207.31358308
40402,1207.316679
40403,1207.31314681
40404,1207.31666017
40405,1207.31512401
40406,1207.31512401
40407,1207.31512401
40408,1207.30627089
40409,1207.30627089
40410,1207.30627089
40411,1207.30656506
40412,1207.30656506
40413,1207.30656506
40414,1207.30656506
40415,1207.30656506
40416,1207.3065626
40417,1207.30655766
40418,1207.30655766
40419,1207.30655766
40420,1207.30662002
40421,1207.30662002
40422,1207.30688669
40423,1207.30688669
40424,1207.30688669
40425,1207.30699134
40426,1207.306891
40427,1207.306891
40428,1207.306891
40429,1207.306891
40430,1207.3066963
40431,1207.30501999
40432,1207.30508124
40433,1207.30508124
40434,1207.30503448
40435,1207.30503448
40436,1207.30503448
40437,1207.30775427
40438,1207.30776172
40439,1207.30776172
40440,1207.30496336
40441,1207.30496336
40442,1207.30508322
40443,1207.30776912
40444,1207.30776912
40445,1207.30776912
40446,1207.30507388
40447,1207.30507388
40448,1207.30507388
40449,1207.30507388
40450,1207.30507388
40451,1207.30507388
40452,1207.30343753
40453,1207.30343753
40454,1207.30343753
40455,1207.30334442
40456,1207.30338093
40457,1207.30338093
40458,1207.30338093
40459,1207.30338093
40460,1207.30320323
40461,1207.30331091
40462,1207.30331091
40463,1207.30999634
40464,1207.31262254
40465,1207.31262254
40466,1207.31262254
40467,1207.31262254
40468,1207.31225987
40469,1207.30547961
40470,1207.30550616
40471,1207.30550616
40472,1207.30550616
40473,1207.30548258
40474,1207.30548258
40475,1207.30548258
40476,1207.30605044
40477,1207.30605044
40478,1207.30641612
40479,1207.30403792
40480,1207.3045082
40481,1207.30414974
40482,1207.30414974
40483,1207.30414974
40484,1207.30366428
40485,1207.30366428
40486,1207.30366179
40487,1207.30027168
40488,1207.30025341
40489,1207.30204251
40490,1207.30204251
40491,1207.29752852
40492,1207.2975237
40493,1207.2975237
40494,1207.29751643
40495,1207.29751399
40496,1207.29471827
40497,1207.28716844
40498,1207.28843837
40499,1207.28843837
40500,1207.28815679
40501,1207.28815679
40502,1207.28815679
40503,1207.28814441
40504,1207.28814441
40505,1207.28814441
40506,1207.28333569
40507,1207.28154206
40508,1207.28154206
40509,1207.28144357
40510,1207.28882189
40511,1207.28882189
40512,1207.28882189
40513,1207.28882189
40514,1207.28882537
40515,1207.28845641
40516,1207.28845641
40517,1207.28880086
40518,1207.28722374
40519,1207.28720008
40520,1207.28750139
40521,1207.28169562
40522,1207.28125558
40523,1207.28125558
40524,1207.28125558
40525,1207.28125558
40526,1207.2871229
40527,1207.28688715
40528,1207.28688715
40529,1207.28688715
40530,1207.28747071
40531,1207.28747071
40532,1207.28747071
40533,1207.28747071
40534,1207.28744879
40535,1207.28743903
40536,1207.28743903
40537,1207.28730984
40538,1207.28730348
40539,1207.28534023
40540,1207.28512459
40541,1207.28512459
40542,1207.28512459
40543,1207.28512459
40544,1207.28512459
40545,1207.28512459
40546,1207.28512459
40547,1207.28512459
40548,1207.28507812
40549,1207.28507812
40550,1207.28507812
40551,1207.28510165
40552,1207.28510165
40553,1207.28475997
40554,1207.28475753
40555,1207.27768235
40556,1207.27773495
40557,1207.27773495
40558,1207.27773495
40559,1207.27773495
40560,1207.2778399
40561,1207.2778209
40562,1207.28120151
40563,1207.28168111
40564,1207.28167478
40565,1207.28167478
40566,1207.28167478
40567,1207.28167478
40568,1207.28167478
40569,1207.28167478
40570,1207.28333326
40571,1207.28333326
40572,1207.28547404
40573,1207.28547404
40574,1207.28547404
40575,1207.28547404
40576,1207.2854892
40577,1207.2854892
40578,1207.2854878
40579,1207.2854878
40580,1207.28548639
40581,1207.28548639
40582,1207.28548639
40583,1207.28548639
40584,1207.28548498
40585,1207.28548498
40586,1207.28548498
40587,1207.28361795
40588,1207.2836569
40589,1207.28356527
40590,1207.28491427
40591,1207.28495222
40592,1207.28494756
40593,1207.28495222
40594,1207.28495222
40595,1207.28494756
40596,1207.28494756
40597,1207.28494756
40598,1207.28491427
40599,1207.28491427
40600,1207.28491427
40601,1207.28491427
40602,1207.28491427
40603,1207.28491427
40604,1207.28306657
40605,1207.28306413
40606,1207.28311857
40607,1207.28311857
40608,1207.28311857
40609,1207.28311857
40610,1207.28311857
40611,1207.28311627
40612,1207.28309292
40613,1207.28534465
40614,1207.28309292
40615,1207.28309292
40616,1207.28309055
40617,1207.28308818
40618,1207.28308342
40619,1207.28308342
40620,1207.28308103
40621,1207.28319569
40622,1207.28319569
40623,1207.28319569
40624,1207.28330771
40625,1207.28330771
40626,1207.28489802
40627,1207.28488836
40628,1207.28488836
40629,1207.28341592
40630,1207.28344204
40631,1207.28344204
40632,1207.28344204
40633,1207.28490261
40634,1207.28490496
40635,1207.28490261
40636,1207.28490261
40637,1207.28490261
40638,1207.28490261
40639,1207.28490261
40640,1207.28490261
40641,1207.28490261
40642,1207.28490261
40643,1207.28490261
40644,1207.28490261
40645,1207.28490261
40646,1207.28519255
40647,1207.28567475
40648,1207.28551951
40649,1207.28551951
40650,1207.28551951
